label,x,y,z
minus32_minus26_52,-0.15,-0.121875,0.24609375
minus32_minus26_53,-0.15,-0.121875,0.25078124999999996
minus32_minus26_54,-0.15,-0.121875,0.25546875
minus32_minus26_55,-0.15,-0.121875,0.2601562499999
minus32_minus26_56,-0.15,-0.121875,0.26484375
minus32_minus26_57,-0.15,-0.121875,0.2695312499999
minus32_minus26_58,-0.15,-0.121875,0.27421875
minus32_minus26_59,-0.15,-0.121875,0.2789062499999
minus32_minus26_60,-0.15,-0.121875,0.28359375
minus32_minus26_61,-0.15,-0.121875,0.2882812499999
minus32_minus26_62,-0.15,-0.121875,0.29296875
minus32_minus26_63,-0.15,-0.121875,0.2976562499999
minus32_minus25_0,-0.15,-0.1171875,0.00234375
minus32_minus25_1,-0.15,-0.1171875,0.00703125
minus32_minus25_2,-0.15,-0.1171875,0.01171875
minus32_minus25_3,-0.15,-0.1171875,0.01640625
minus32_minus25_4,-0.15,-0.1171875,0.02109375
minus32_minus25_5,-0.15,-0.1171875,0.02578125
minus32_minus25_6,-0.15,-0.1171875,0.03046875
minus32_minus25_7,-0.15,-0.1171875,0.03515625
minus32_minus25_8,-0.15,-0.1171875,0.039843750000000004
minus32_minus25_9,-0.15,-0.1171875,0.04453125
minus32_minus25_10,-0.15,-0.1171875,0.04921875
minus32_minus25_11,-0.15,-0.1171875,0.05390624999999999
minus32_minus25_12,-0.15,-0.1171875,0.05859375
minus32_minus25_13,-0.15,-0.1171875,0.06328125
minus32_minus25_14,-0.15,-0.1171875,0.06796875
minus32_minus25_15,-0.15,-0.1171875,0.07265624999999999
minus32_minus25_16,-0.15,-0.1171875,0.07734374999999999
minus32_minus25_17,-0.15,-0.1171875,0.08203124999999999
minus32_minus25_18,-0.15,-0.1171875,0.08671874999999998
minus32_minus25_19,-0.15,-0.1171875,0.09140625000000001
minus32_minus25_20,-0.15,-0.1171875,0.09609375
minus32_minus25_21,-0.15,-0.1171875,0.1007812499999
minus32_minus25_22,-0.15,-0.1171875,0.1054687499999
minus32_minus25_23,-0.15,-0.1171875,0.1101562499999
minus32_minus25_24,-0.15,-0.1171875,0.11484375
minus32_minus25_25,-0.15,-0.1171875,0.11953124999999999
minus32_minus25_26,-0.15,-0.1171875,0.12421875
minus32_minus25_27,-0.15,-0.1171875,0.12890625
minus32_minus25_28,-0.15,-0.1171875,0.13359375
minus32_minus25_29,-0.15,-0.1171875,0.13828125
minus32_minus25_30,-0.15,-0.1171875,0.14296875
minus32_minus25_31,-0.15,-0.1171875,0.14765625
minus32_minus25_32,-0.15,-0.1171875,0.15234375
minus32_minus25_33,-0.15,-0.1171875,0.15703125
minus32_minus25_34,-0.15,-0.1171875,0.16171875
minus32_minus25_35,-0.15,-0.1171875,0.16640625
minus32_minus25_36,-0.15,-0.1171875,0.17109375
